date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-14,SP,Araraquara,city,11,2,13,False,236072,3503208,4.65960,0.1818
2020-04-13,SP,Araraquara,city,10,1,12,False,236072,3503208,4.23600,0.1000
2020-04-12,SP,Araraquara,city,10,1,11,False,236072,3503208,4.23600,0.1000
2020-04-11,SP,Araraquara,city,10,1,10,False,236072,3503208,4.23600,0.1000
2020-04-10,SP,Araraquara,city,7,1,9,False,236072,3503208,2.96520,0.1429
2020-04-09,SP,Araraquara,city,5,0,8,False,236072,3503208,2.11800,
2020-04-08,SP,Araraquara,city,5,0,7,False,236072,3503208,2.11800,
2020-04-07,SP,Araraquara,city,5,0,6,False,236072,3503208,2.11800,
2020-04-06,SP,Araraquara,city,4,0,5,False,236072,3503208,1.69440,
2020-04-05,SP,Araraquara,city,2,0,4,False,236072,3503208,0.84720,
2020-04-04,SP,Araraquara,city,2,0,3,False,236072,3503208,0.84720,
2020-04-03,SP,Araraquara,city,2,0,2,False,236072,3503208,0.84720,
2020-04-02,SP,Araraquara,city,1,0,1,False,236072,3503208,0.42360,
2020-04-17,SP,Araras,city,6,0,11,True,134236,3503307,4.46974,
2020-04-16,SP,Araras,city,6,0,10,False,134236,3503307,4.46974,
2020-04-15,SP,Araras,city,6,0,9,False,134236,3503307,4.46974,
2020-04-14,SP,Araras,city,3,0,8,False,134236,3503307,2.23487,
2020-04-13,SP,Araras,city,3,0,7,False,134236,3503307,2.23487,
2020-04-12,SP,Araras,city,3,0,6,False,134236,3503307,2.23487,
2020-04-11,SP,Araras,city,3,0,5,False,134236,3503307,2.23487,
2020-04-10,SP,Araras,city,3,0,4,False,134236,3503307,2.23487,
2020-04-09,SP,Araras,city,2,0,3,False,134236,3503307,1.48991,
2020-04-08,SP,Araras,city,2,0,2,False,134236,3503307,1.48991,
2020-04-07,SP,Araras,city,2,0,1,False,134236,3503307,1.48991,
2020-04-17,SP,Araçariguama,city,1,0,7,True,22364,3502754,4.47147,
2020-04-16,SP,Araçariguama,city,1,0,6,False,22364,3502754,4.47147,
2020-04-15,SP,Araçariguama,city,1,0,5,False,22364,3502754,4.47147,
2020-04-14,SP,Araçariguama,city,1,0,4,False,22364,3502754,4.47147,
2020-04-13,SP,Araçariguama,city,1,0,3,False,22364,3502754,4.47147,
2020-04-12,SP,Araçariguama,city,1,0,2,False,22364,3502754,4.47147,
2020-04-11,SP,Araçariguama,city,1,0,1,False,22364,3502754,4.47147,
2020-04-17,SP,Araçatuba,city,37,0,18,True,197016,3502804,18.78020,
2020-04-16,SP,Araçatuba,city,33,0,17,False,197016,3502804,16.74991,
2020-04-15,SP,Araçatuba,city,28,0,16,False,197016,3502804,14.21204,
2020-04-14,SP,Araçatuba,city,15,0,15,False,197016,3502804,7.61359,
2020-04-13,SP,Araçatuba,city,14,0,14,False,197016,3502804,7.10602,
2020-04-12,SP,Araçatuba,city,14,0,13,False,197016,3502804,7.10602,
2020-04-11,SP,Araçatuba,city,14,0,12,False,197016,3502804,7.10602,
2020-04-10,SP,Araçatuba,city,15,0,11,False,197016,3502804,7.61359,
2020-04-09,SP,Araçatuba,city,13,0,10,False,197016,3502804,6.59845,
2020-04-08,SP,Araçatuba,city,12,0,9,False,197016,3502804,6.09088,
2020-04-07,SP,Araçatuba,city,8,0,8,False,197016,3502804,4.06058,
2020-04-06,SP,Araçatuba,city,8,0,7,False,197016,3502804,4.06058,
2020-04-05,SP,Araçatuba,city,4,0,6,False,197016,3502804,2.03029,
2020-04-04,SP,Araçatuba,city,4,0,5,False,197016,3502804,2.03029,
2020-04-03,SP,Araçatuba,city,2,0,4,False,197016,3502804,1.01515,
2020-04-02,SP,Araçatuba,city,2,0,3,False,197016,3502804,1.01515,
2020-04-01,SP,Araçatuba,city,2,0,2,False,197016,3502804,1.01515,
2020-03-31,SP,Araçatuba,city,1,0,1,False,197016,3502804,0.50757,
2020-04-17,SP,Araçoiaba da Serra,city,1,0,8,True,34146,3502903,2.92860,
2020-04-16,SP,Araçoiaba da Serra,city,1,0,7,False,34146,3502903,2.92860,
2020-04-15,SP,Araçoiaba da Serra,city,1,0,6,False,34146,3502903,2.92860,
2020-04-14,SP,Araçoiaba da Serra,city,1,0,5,False,34146,3502903,2.92860,
2020-04-13,SP,Araçoiaba da Serra,city,1,0,4,False,34146,3502903,2.92860,
2020-04-12,SP,Araçoiaba da Serra,city,1,0,3,False,34146,3502903,2.92860,
2020-04-11,SP,Araçoiaba da Serra,city,1,0,2,False,34146,3502903,2.92860,
2020-04-10,SP,Araçoiaba da Serra,city,1,0,1,False,34146,3502903,2.92860,
2020-04-17,SP,Artur Nogueira,city,1,0,9,True,54408,3503802,1.83797,
2020-04-16,SP,Artur Nogueira,city,1,0,8,False,54408,3503802,1.83797,
2020-04-15,SP,Artur Nogueira,city,1,0,7,False,54408,3503802,1.83797,
2020-04-14,SP,Artur Nogueira,city,1,0,6,False,54408,3503802,1.83797,
2020-04-13,SP,Artur Nogueira,city,1,0,5,False,54408,3503802,1.83797,
2020-04-12,SP,Artur Nogueira,city,1,0,4,False,54408,3503802,1.83797,
2020-04-11,SP,Artur Nogueira,city,1,0,3,False,54408,3503802,1.83797,
2020-04-10,SP,Artur Nogueira,city,1,0,2,False,54408,3503802,1.83797,
2020-04-09,SP,Artur Nogueira,city,1,0,1,False,54408,3503802,1.83797,
2020-04-17,SP,Arujá,city,21,1,21,True,89824,3503901,23.37905,0.0476
2020-04-16,SP,Arujá,city,17,1,20,False,89824,3503901,18.92590,0.0588
2020-04-15,SP,Arujá,city,15,1,19,False,89824,3503901,16.69932,0.0667
2020-04-14,SP,Arujá,city,15,1,18,False,89824,3503901,16.69932,0.0667
2020-04-13,SP,Arujá,city,12,1,17,False,89824,3503901,13.35946,0.0833
2020-04-12,SP,Arujá,city,12,1,16,False,89824,3503901,13.35946,0.0833
2020-04-11,SP,Arujá,city,11,1,15,False,89824,3503901,12.24617,0.0909
2020-04-10,SP,Arujá,city,10,1,14,False,89824,3503901,11.13288,0.1000
2020-04-09,SP,Arujá,city,9,1,13,False,89824,3503901,10.01959,0.1111
2020-04-08,SP,Arujá,city,8,1,12,False,89824,3503901,8.90631,0.1250
2020-04-07,SP,Arujá,city,6,1,11,False,89824,3503901,6.67973,0.1667
2020-04-06,SP,Arujá,city,6,1,10,False,89824,3503901,6.67973,0.1667
2020-04-05,SP,Arujá,city,6,1,9,False,89824,3503901,6.67973,0.1667
2020-04-04,SP,Arujá,city,5,1,8,False,89824,3503901,5.56644,0.2000
2020-04-03,SP,Arujá,city,4,1,7,False,89824,3503901,4.45315,0.2500
2020-04-02,SP,Arujá,city,4,1,6,False,89824,3503901,4.45315,0.2500
2020-04-01,SP,Arujá,city,2,0,5,False,89824,3503901,2.22658,
2020-03-31,SP,Arujá,city,2,0,4,False,89824,3503901,2.22658,
2020-03-30,SP,Arujá,city,1,0,3,False,89824,3503901,1.11329,
2020-03-27,SP,Arujá,city,1,0,2,False,89824,3503901,1.11329,
2020-03-26,SP,Arujá,city,1,0,1,False,89824,3503901,1.11329,
2020-04-17,SP,Assis,city,6,1,16,True,104386,3504008,5.74790,0.1667
2020-04-16,SP,Assis,city,6,1,15,False,104386,3504008,5.74790,0.1667
2020-04-15,SP,Assis,city,6,1,14,False,104386,3504008,5.74790,0.1667
2020-04-14,SP,Assis,city,4,1,13,False,104386,3504008,3.83193,0.2500
2020-04-13,SP,Assis,city,4,1,12,False,104386,3504008,3.83193,0.2500
2020-04-12,SP,Assis,city,4,1,11,False,104386,3504008,3.83193,0.2500
2020-04-11,SP,Assis,city,4,1,10,False,104386,3504008,3.83193,0.2500
2020-04-10,SP,Assis,city,4,1,9,False,104386,3504008,3.83193,0.2500
2020-04-09,SP,Assis,city,3,1,8,False,104386,3504008,2.87395,0.3333
2020-04-08,SP,Assis,city,2,0,7,False,104386,3504008,1.91597,
2020-04-07,SP,Assis,city,2,0,6,False,104386,3504008,1.91597,
2020-04-06,SP,Assis,city,1,0,5,False,104386,3504008,0.95798,
2020-04-05,SP,Assis,city,1,0,4,False,104386,3504008,0.95798,
2020-04-04,SP,Assis,city,1,0,3,False,104386,3504008,0.95798,
2020-04-03,SP,Assis,city,1,0,2,False,104386,3504008,0.95798,
2020-04-02,SP,Assis,city,1,0,1,False,104386,3504008,0.95798,
2020-04-17,SP,Atibaia,city,18,1,15,True,142761,3504107,12.60849,0.0556
2020-04-16,SP,Atibaia,city,17,1,14,False,142761,3504107,11.90801,0.0588
2020-04-15,SP,Atibaia,city,14,1,13,False,142761,3504107,9.80660,0.0714
2020-04-14,SP,Atibaia,city,13,0,12,False,142761,3504107,9.10613,
2020-04-13,SP,Atibaia,city,13,0,11,False,142761,3504107,9.10613,
2020-04-12,SP,Atibaia,city,13,0,10,False,142761,3504107,9.10613,
2020-04-11,SP,Atibaia,city,13,0,9,False,142761,3504107,9.10613,
2020-04-10,SP,Atibaia,city,13,0,8,False,142761,3504107,9.10613,
2020-04-09,SP,Atibaia,city,11,0,7,False,142761,3504107,7.70519,
2020-04-08,SP,Atibaia,city,9,0,6,False,142761,3504107,6.30424,
2020-04-07,SP,Atibaia,city,9,0,5,False,142761,3504107,6.30424,
2020-04-06,SP,Atibaia,city,7,0,4,False,142761,3504107,4.90330,
2020-04-05,SP,Atibaia,city,4,0,3,False,142761,3504107,2.80189,
2020-04-04,SP,Atibaia,city,3,0,2,False,142761,3504107,2.10141,
2020-04-03,SP,Atibaia,city,2,0,1,False,142761,3504107,1.40094,
2020-04-17,SP,Avaré,city,9,1,10,True,90655,3504503,9.92775,0.1111
2020-04-16,SP,Avaré,city,6,1,9,False,90655,3504503,6.61850,0.1667
2020-04-15,SP,Avaré,city,5,1,8,False,90655,3504503,5.51542,0.2000
2020-04-14,SP,Avaré,city,3,1,7,False,90655,3504503,3.30925,0.3333
2020-04-13,SP,Avaré,city,3,0,6,False,90655,3504503,3.30925,
2020-04-12,SP,Avaré,city,3,0,5,False,90655,3504503,3.30925,
2020-04-11,SP,Avaré,city,3,0,4,False,90655,3504503,3.30925,
2020-04-10,SP,Avaré,city,3,0,3,False,90655,3504503,3.30925,
2020-04-09,SP,Avaré,city,3,0,2,False,90655,3504503,3.30925,
2020-04-08,SP,Avaré,city,1,0,1,False,90655,3504503,1.10308,
2020-04-17,SP,Bady Bassitt,city,2,0,10,True,17502,3504602,11.42727,
2020-04-16,SP,Bady Bassitt,city,2,0,9,False,17502,3504602,11.42727,
2020-04-15,SP,Bady Bassitt,city,2,0,8,False,17502,3504602,11.42727,
2020-04-14,SP,Bady Bassitt,city,2,0,7,False,17502,3504602,11.42727,
2020-04-13,SP,Bady Bassitt,city,2,0,6,False,17502,3504602,11.42727,
2020-04-12,SP,Bady Bassitt,city,2,0,5,False,17502,3504602,11.42727,
2020-04-11,SP,Bady Bassitt,city,2,0,4,False,17502,3504602,11.42727,
2020-04-10,SP,Bady Bassitt,city,1,0,3,False,17502,3504602,5.71363,
2020-04-09,SP,Bady Bassitt,city,1,0,2,False,17502,3504602,5.71363,
2020-04-08,SP,Bady Bassitt,city,1,0,1,False,17502,3504602,5.71363,
2020-04-17,SP,Bariri,city,1,0,4,True,35264,3505203,2.83575,
2020-04-16,SP,Bariri,city,1,0,3,False,35264,3505203,2.83575,
2020-04-15,SP,Bariri,city,1,0,2,False,35264,3505203,2.83575,
2020-04-14,SP,Bariri,city,1,0,1,False,35264,3505203,2.83575,
2020-04-17,SP,Barra do Turvo,city,1,0,9,True,7659,3505401,13.05653,
2020-04-16,SP,Barra do Turvo,city,1,0,8,False,7659,3505401,13.05653,
2020-04-15,SP,Barra do Turvo,city,1,0,7,False,7659,3505401,13.05653,
2020-04-14,SP,Barra do Turvo,city,1,0,6,False,7659,3505401,13.05653,
2020-04-13,SP,Barra do Turvo,city,1,0,5,False,7659,3505401,13.05653,
2020-04-12,SP,Barra do Turvo,city,1,0,4,False,7659,3505401,13.05653,
2020-04-11,SP,Barra do Turvo,city,1,0,3,False,7659,3505401,13.05653,
2020-04-10,SP,Barra do Turvo,city,1,0,2,False,7659,3505401,13.05653,
2020-04-09,SP,Barra do Turvo,city,1,0,1,False,7659,3505401,13.05653,
2020-04-17,SP,Barretos,city,9,0,11,True,122098,3505500,7.37113,
2020-04-16,SP,Barretos,city,7,0,10,False,122098,3505500,5.73310,
2020-04-15,SP,Barretos,city,6,0,9,False,122098,3505500,4.91409,
2020-04-14,SP,Barretos,city,5,0,8,False,122098,3505500,4.09507,
2020-04-13,SP,Barretos,city,5,0,7,False,122098,3505500,4.09507,
2020-04-12,SP,Barretos,city,4,0,6,False,122098,3505500,3.27606,
2020-04-11,SP,Barretos,city,4,0,5,False,122098,3505500,3.27606,
2020-04-10,SP,Barretos,city,4,0,4,False,122098,3505500,3.27606,
2020-04-09,SP,Barretos,city,4,0,3,False,122098,3505500,3.27606,
2020-04-08,SP,Barretos,city,4,0,2,False,122098,3505500,3.27606,
2020-04-07,SP,Barretos,city,1,0,1,False,122098,3505500,0.81901,
2020-04-17,SP,Barueri,city,101,5,25,True,274182,3505708,36.83685,0.0495
2020-04-16,SP,Barueri,city,97,5,24,False,274182,3505708,35.37796,0.0515
2020-04-15,SP,Barueri,city,64,4,23,False,274182,3505708,23.34216,0.0625
2020-04-14,SP,Barueri,city,51,4,22,False,274182,3505708,18.60078,0.0784
2020-04-13,SP,Barueri,city,49,2,21,False,274182,3505708,17.87134,0.0408
2020-04-12,SP,Barueri,city,48,2,20,False,274182,3505708,17.50662,0.0417
2020-04-11,SP,Barueri,city,43,2,19,False,274182,3505708,15.68301,0.0465
2020-04-10,SP,Barueri,city,44,2,18,False,274182,3505708,16.04773,0.0455
2020-04-09,SP,Barueri,city,42,2,17,False,274182,3505708,15.31829,0.0476
2020-04-08,SP,Barueri,city,41,2,16,False,274182,3505708,14.95357,0.0488
2020-04-07,SP,Barueri,city,34,2,15,False,274182,3505708,12.40052,0.0588
2020-04-06,SP,Barueri,city,31,1,14,False,274182,3505708,11.30636,0.0323
2020-04-05,SP,Barueri,city,30,1,13,False,274182,3505708,10.94164,0.0333
2020-04-04,SP,Barueri,city,29,1,12,False,274182,3505708,10.57692,0.0345
2020-04-03,SP,Barueri,city,28,1,11,False,274182,3505708,10.21219,0.0357
2020-04-02,SP,Barueri,city,26,0,10,False,274182,3505708,9.48275,
2020-04-01,SP,Barueri,city,21,0,9,False,274182,3505708,7.65915,
2020-03-31,SP,Barueri,city,20,0,8,False,274182,3505708,7.29442,
2020-03-30,SP,Barueri,city,6,0,7,False,274182,3505708,2.18833,
2020-03-27,SP,Barueri,city,3,0,6,False,274182,3505708,1.09416,
2020-03-26,SP,Barueri,city,3,0,5,False,274182,3505708,1.09416,
2020-03-25,SP,Barueri,city,1,0,4,False,274182,3505708,0.36472,
2020-03-20,SP,Barueri,city,1,0,3,False,274182,3505708,0.36472,
2020-03-19,SP,Barueri,city,1,0,2,False,274182,3505708,0.36472,
2020-03-18,SP,Barueri,city,1,0,1,False,274182,3505708,0.36472,
2020-04-17,SP,Batatais,city,1,0,10,True,62508,3505906,1.59980,
2020-04-16,SP,Batatais,city,1,0,9,False,62508,3505906,1.59980,
2020-04-15,SP,Batatais,city,1,0,8,False,62508,3505906,1.59980,
2020-04-14,SP,Batatais,city,1,0,7,False,62508,3505906,1.59980,
2020-04-13,SP,Batatais,city,1,0,6,False,62508,3505906,1.59980,
2020-04-12,SP,Batatais,city,1,0,5,False,62508,3505906,1.59980,
2020-04-11,SP,Batatais,city,1,0,4,False,62508,3505906,1.59980,
2020-04-10,SP,Batatais,city,1,0,3,False,62508,3505906,1.59980,
2020-04-09,SP,Batatais,city,1,0,2,False,62508,3505906,1.59980,
2020-04-08,SP,Batatais,city,1,0,1,False,62508,3505906,1.59980,
2020-04-17,SP,Bauru,city,33,4,18,True,376818,3506003,8.75754,0.1212
2020-04-16,SP,Bauru,city,23,3,17,False,376818,3506003,6.10374,0.1304
2020-04-15,SP,Bauru,city,21,2,16,False,376818,3506003,5.57298,0.0952
2020-04-14,SP,Bauru,city,13,1,15,False,376818,3506003,3.44994,0.0769
2020-04-13,SP,Bauru,city,10,1,14,False,376818,3506003,2.65380,0.1000
2020-04-12,SP,Bauru,city,10,1,13,False,376818,3506003,2.65380,0.1000
2020-04-11,SP,Bauru,city,10,1,12,False,376818,3506003,2.65380,0.1000
2020-04-10,SP,Bauru,city,11,1,11,False,376818,3506003,2.91918,0.0909
2020-04-09,SP,Bauru,city,10,1,10,False,376818,3506003,2.65380,0.1000
2020-04-08,SP,Bauru,city,8,1,9,False,376818,3506003,2.12304,0.1250
2020-04-07,SP,Bauru,city,7,2,8,False,376818,3506003,1.85766,0.2857
2020-04-06,SP,Bauru,city,6,1,7,False,376818,3506003,1.59228,0.1667
2020-04-05,SP,Bauru,city,3,1,6,False,376818,3506003,0.79614,0.3333
2020-04-04,SP,Bauru,city,2,0,5,False,376818,3506003,0.53076,
2020-04-03,SP,Bauru,city,2,0,4,False,376818,3506003,0.53076,
2020-04-02,SP,Bauru,city,0,0,3,False,376818,3506003,,
2020-04-01,SP,Bauru,city,2,0,2,False,376818,3506003,0.53076,
2020-03-31,SP,Bauru,city,1,0,1,False,376818,3506003,0.26538,
2020-04-17,SP,Bebedouro,city,2,0,11,True,77496,3506102,2.58078,
2020-04-16,SP,Bebedouro,city,2,0,10,False,77496,3506102,2.58078,
2020-04-15,SP,Bebedouro,city,1,0,9,False,77496,3506102,1.29039,
2020-04-14,SP,Bebedouro,city,1,0,8,False,77496,3506102,1.29039,
2020-04-13,SP,Bebedouro,city,1,0,7,False,77496,3506102,1.29039,
2020-04-12,SP,Bebedouro,city,1,0,6,False,77496,3506102,1.29039,
2020-04-11,SP,Bebedouro,city,1,0,5,False,77496,3506102,1.29039,
2020-04-10,SP,Bebedouro,city,2,0,4,False,77496,3506102,2.58078,
2020-04-09,SP,Bebedouro,city,2,0,3,False,77496,3506102,2.58078,
2020-04-08,SP,Bebedouro,city,2,0,2,False,77496,3506102,2.58078,
2020-04-07,SP,Bebedouro,city,1,0,1,False,77496,3506102,1.29039,
2020-04-17,SP,Bilac,city,1,0,3,True,8034,3506409,12.44710,
2020-04-16,SP,Bilac,city,1,0,2,False,8034,3506409,12.44710,
